seed,run_a,run_b,order_a,order_b,token,input_value,step_a,step_b,belief_before_a,belief_before_b,accepted_a,accepted_b,gap_a,gap_b
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,53,0.0,54,30,0.0,0.625,True,False,0.0,0.625
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,54,0.0,55,32,0.0,0.6,True,False,0.0,0.6
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,55,0.0,56,34,0.0,0.575,True,False,0.0,0.575
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,56,0.0,57,36,0.0,0.55,True,False,0.0,0.55
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,57,0.0,58,38,0.0,0.5249999999999999,True,False,0.0,0.5249999999999999
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,58,0.0,59,40,0.0,0.5,True,False,0.0,0.5
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,59,0.0,60,42,0.0,0.475,True,False,0.0,0.475
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,60,0.0,61,44,0.0,0.44999999999999996,True,False,0.0,0.44999999999999996
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,61,0.0,62,46,0.0,0.42499999999999993,True,False,0.0,0.42499999999999993
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,62,0.0,63,48,0.0,0.3999999999999999,True,False,0.0,0.3999999999999999
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,63,0.0,64,50,0.0,0.375,True,False,0.0,0.375
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,64,0.0,65,52,0.0,0.35,True,False,0.0,0.35
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,65,0.0,66,54,0.0,0.32499999999999996,True,False,0.0,0.32499999999999996
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,66,0.0,67,56,0.0,0.29999999999999993,True,False,0.0,0.29999999999999993
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,67,0.0,68,58,0.0,0.2749999999999999,True,False,0.0,0.2749999999999999
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,68,0.0,69,60,0.0,0.25,True,False,0.0,0.25
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,69,0.0,70,62,0.0,0.22499999999999998,True,False,0.0,0.22499999999999998
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,70,0.0,71,64,0.0,0.19999999999999996,True,False,0.0,0.19999999999999996
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,71,0.0,72,66,0.0,0.17499999999999993,True,False,0.0,0.17499999999999993
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,72,0.0,73,68,0.0,0.1499999999999999,True,False,0.0,0.1499999999999999
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,73,0.0,74,70,0.0,0.125,True,False,0.0,0.125
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,74,0.0,75,72,0.0,0.09999999999999998,True,False,0.0,0.09999999999999998
17,control_E_gradual_seed17,order_alternating_seed17,descending,alternating,75,0.0,76,74,0.0,0.07499999999999996,True,False,0.0,0.07499999999999996
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,4,0.875,5,94,0.9,0.925,True,False,0.025000000000000022,0.050000000000000044
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,5,0.85,6,48,0.875,1.0,True,False,0.025000000000000022,0.15000000000000002
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,6,0.825,7,44,0.85,1.0,True,False,0.025000000000000022,0.17500000000000004
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,7,0.8,8,36,0.825,1.0,True,False,0.02499999999999991,0.19999999999999996
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,8,0.775,9,105,0.8,0.9,True,False,0.025000000000000022,0.125
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,9,0.75,10,101,0.775,0.9,True,False,0.025000000000000022,0.15000000000000002
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,10,0.725,11,93,0.75,0.925,True,False,0.025000000000000022,0.20000000000000007
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,11,0.7,12,4,0.725,1.0,True,False,0.025000000000000022,0.30000000000000004
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,12,0.675,13,29,0.7,1.0,True,False,0.02499999999999991,0.32499999999999996
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,13,0.6499999999999999,14,75,0.675,0.975,True,False,0.025000000000000133,0.32500000000000007
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,14,0.625,15,79,0.6499999999999999,0.95,True,False,0.02499999999999991,0.32499999999999996
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,15,0.6,16,65,0.625,1.0,True,False,0.025000000000000022,0.4
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,16,0.575,17,8,0.6,1.0,True,False,0.025000000000000022,0.42500000000000004
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,17,0.55,18,52,0.575,1.0,True,False,0.02499999999999991,0.44999999999999996
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,18,0.5249999999999999,19,116,0.55,0.9,True,False,0.025000000000000133,0.3750000000000001
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,19,0.5,20,57,0.5249999999999999,1.0,True,False,0.02499999999999991,0.5
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,20,0.475,21,90,0.5,0.95,True,False,0.025000000000000022,0.475
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,21,0.44999999999999996,22,92,0.475,0.925,True,False,0.025000000000000022,0.4750000000000001
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,22,0.42499999999999993,23,53,0.44999999999999996,1.0,True,False,0.025000000000000022,0.5750000000000001
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,23,0.3999999999999999,24,3,0.42499999999999993,1.0,True,False,0.025000000000000022,0.6000000000000001
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,24,0.375,25,51,0.3999999999999999,1.0,True,False,0.02499999999999991,0.625
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,25,0.35,26,31,0.375,1.0,True,False,0.025000000000000022,0.65
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,26,0.32499999999999996,27,23,0.35,1.0,True,False,0.025000000000000022,0.675
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,27,0.29999999999999993,28,87,0.32499999999999996,0.95,True,False,0.025000000000000022,0.65
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,28,0.2749999999999999,29,17,0.29999999999999993,1.0,True,False,0.025000000000000022,0.7250000000000001
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,29,0.25,30,96,0.2749999999999999,0.9,True,False,0.02499999999999991,0.65
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,30,0.22499999999999998,31,76,0.25,0.975,True,False,0.025000000000000022,0.75
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,31,0.19999999999999996,32,49,0.22499999999999998,1.0,True,False,0.025000000000000022,0.8
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,32,0.17499999999999993,33,32,0.19999999999999996,1.0,True,False,0.025000000000000022,0.8250000000000001
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,33,0.1499999999999999,34,85,0.17499999999999993,0.95,True,False,0.025000000000000022,0.8
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,34,0.125,35,70,0.1499999999999999,1.0,True,False,0.02499999999999991,0.875
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,35,0.09999999999999998,36,62,0.125,1.0,True,False,0.025000000000000022,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,36,0.07499999999999996,37,112,0.09999999999999998,0.9,True,False,0.025000000000000022,0.8250000000000001
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,37,0.04999999999999993,38,63,0.07499999999999996,1.0,True,False,0.025000000000000022,0.9500000000000001
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,38,0.02499999999999991,39,26,0.04999999999999993,1.0,True,False,0.025000000000000022,0.9750000000000001
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,39,0.0,40,56,0.02499999999999991,1.0,True,False,0.02499999999999991,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,40,0.0,41,106,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,41,0.0,42,86,0.0,0.95,True,False,0.0,0.95
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,42,0.0,43,68,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,43,0.0,44,72,0.0,0.975,True,False,0.0,0.975
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,44,0.0,45,99,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,45,0.0,46,27,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,46,0.0,47,80,0.0,0.95,True,False,0.0,0.95
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,47,0.0,48,43,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,48,0.0,49,5,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,49,0.0,50,108,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,50,0.0,51,38,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,51,0.0,52,41,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,52,0.0,53,25,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,53,0.0,54,60,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,54,0.0,55,6,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,55,0.0,56,77,0.0,0.975,True,False,0.0,0.975
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,56,0.0,57,61,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,57,0.0,58,34,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,58,0.0,59,20,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,59,0.0,60,84,0.0,0.95,True,False,0.0,0.95
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,60,0.0,61,82,0.0,0.95,True,False,0.0,0.95
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,61,0.0,62,120,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,62,0.0,63,110,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,63,0.0,64,73,0.0,0.975,True,False,0.0,0.975
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,64,0.0,65,46,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,65,0.0,66,67,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,66,0.0,67,33,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,67,0.0,68,22,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,68,0.0,69,69,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,69,0.0,70,107,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,70,0.0,71,58,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,71,0.0,72,19,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,72,0.0,73,74,0.0,0.975,True,False,0.0,0.975
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,73,0.0,74,83,0.0,0.95,True,False,0.0,0.95
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,74,0.0,75,59,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,75,0.0,76,47,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,76,0.0,77,102,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,77,0.0,78,54,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,78,0.0,79,115,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,79,0.0,80,119,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,80,0.0,81,24,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,81,0.0,82,35,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,82,0.0,83,118,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,83,0.0,84,18,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,84,0.0,85,28,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,85,0.0,86,45,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,86,0.0,87,13,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,87,0.0,88,39,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,88,0.0,89,109,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,89,0.0,90,98,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,90,0.0,91,81,0.0,0.95,True,False,0.0,0.95
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,91,0.0,92,40,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,92,0.0,93,37,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,93,0.0,94,114,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,94,0.0,95,66,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,95,0.0,96,55,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,96,0.0,97,64,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,97,0.0,98,12,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,98,0.0,99,42,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,99,0.0,100,104,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,100,0.0,101,1,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,101,0.0,102,88,0.0,0.95,True,False,0.0,0.95
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,102,0.0,103,9,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,103,0.0,104,16,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,104,0.0,105,103,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,105,0.0,106,97,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,106,0.0,107,100,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,107,0.0,108,11,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,108,0.0,109,21,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,109,0.0,110,15,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,110,0.0,111,30,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,111,0.0,112,113,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,112,0.0,113,117,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,113,0.0,114,14,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,114,0.0,115,2,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,115,0.0,116,89,0.0,0.95,True,False,0.0,0.95
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,116,0.0,117,10,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,117,0.0,118,111,0.0,0.9,True,False,0.0,0.9
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,118,0.0,119,50,0.0,1.0,True,False,0.0,1.0
17,control_E_gradual_seed17,order_shuffled_seed17,descending,shuffled,119,0.0,120,7,0.0,1.0,True,False,0.0,1.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,76,0.0,38,76,1.0,0.04999999999999993,False,True,1.0,0.04999999999999993
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,77,0.0,39,78,1.0,0.02499999999999991,False,True,1.0,0.02499999999999991
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,78,0.0,40,80,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,79,0.0,41,82,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,80,0.0,42,84,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,81,0.0,43,86,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,82,0.0,44,88,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,83,0.0,45,90,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,84,0.0,46,92,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,85,0.0,47,94,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,86,0.0,48,96,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,87,0.0,49,98,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,88,0.0,50,100,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,89,0.0,51,102,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,90,0.0,52,104,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,91,0.0,53,106,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,92,0.0,54,108,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,93,0.0,55,110,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,94,0.0,56,112,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,95,0.0,57,114,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,96,0.0,58,116,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,97,0.0,59,118,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,98,0.0,60,120,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,99,0.0,61,119,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,100,0.0,62,117,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,101,0.0,63,115,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,102,0.0,64,113,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,103,0.0,65,111,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,104,0.0,66,109,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,105,0.0,67,107,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,106,0.0,68,105,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,107,0.0,69,103,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,108,0.0,70,101,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,109,0.0,71,99,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,110,0.0,72,97,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,111,0.0,73,95,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,112,0.0,74,93,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,113,0.0,75,91,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,114,0.0,76,89,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,115,0.0,77,87,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,116,0.0,78,85,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,117,0.0,79,83,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,118,0.0,80,81,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,119,0.0,81,79,1.0,0.0,False,True,1.0,0.0
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,38,0.02499999999999991,82,77,1.0,0.0,False,True,0.9750000000000001,0.02499999999999991
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,37,0.04999999999999993,83,75,1.0,0.07499999999999996,False,True,0.9500000000000001,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,36,0.07499999999999996,84,73,1.0,0.09999999999999998,False,True,0.925,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,35,0.09999999999999998,85,71,1.0,0.125,False,True,0.9,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,34,0.125,86,69,1.0,0.1499999999999999,False,True,0.875,0.02499999999999991
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,33,0.1499999999999999,87,67,1.0,0.17499999999999993,False,True,0.8500000000000001,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,32,0.17499999999999993,88,65,1.0,0.19999999999999996,False,True,0.8250000000000001,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,31,0.19999999999999996,89,63,1.0,0.22499999999999998,False,True,0.8,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,30,0.22499999999999998,90,61,1.0,0.25,False,True,0.775,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,29,0.25,91,59,1.0,0.2749999999999999,False,True,0.75,0.02499999999999991
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,28,0.2749999999999999,92,57,1.0,0.29999999999999993,False,True,0.7250000000000001,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,27,0.29999999999999993,93,55,1.0,0.32499999999999996,False,True,0.7000000000000001,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,26,0.32499999999999996,94,53,1.0,0.35,False,True,0.675,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,25,0.35,95,51,1.0,0.375,False,True,0.65,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,24,0.375,96,49,1.0,0.3999999999999999,False,True,0.625,0.02499999999999991
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,23,0.3999999999999999,97,47,1.0,0.42499999999999993,False,True,0.6000000000000001,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,22,0.42499999999999993,98,45,1.0,0.44999999999999996,False,True,0.5750000000000001,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,21,0.44999999999999996,99,43,1.0,0.475,False,True,0.55,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,20,0.475,100,41,1.0,0.5,False,True,0.525,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,19,0.5,101,39,1.0,0.5249999999999999,False,True,0.5,0.02499999999999991
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,18,0.5249999999999999,102,37,1.0,0.55,False,True,0.4750000000000001,0.025000000000000133
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,17,0.55,103,35,1.0,0.575,False,True,0.44999999999999996,0.02499999999999991
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,16,0.575,104,33,1.0,0.6,False,True,0.42500000000000004,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,15,0.6,105,31,1.0,0.625,False,True,0.4,0.025000000000000022
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,14,0.625,106,29,1.0,0.6499999999999999,False,True,0.375,0.02499999999999991
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,13,0.6499999999999999,107,27,1.0,0.675,False,True,0.3500000000000001,0.025000000000000133
17,order_ascending_seed17,order_alternating_seed17,ascending,alternating,12,0.675,108,25,1.0,0.7,False,True,0.32499999999999996,0.02499999999999991
